Acid;AcidPH;Base;BasePH;Neutral;NeutralPH
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2062.875;3.785152034;1054.125;9.956391342;1537.125;7.001537726
2063.0625;3.784004964;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.0625;3.784004964;1054.125;9.956391342;1537.125;7.001537726
2063.0625;3.784004964;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.0625;3.784004964;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.0625;3.784004964;1054.125;9.956391342;1537.125;7.001537726
2063.0625;3.784004964;1054.125;9.956391342;1537.125;7.001537726
2063.0625;3.784004964;1054.125;9.956391342;1537.125;7.001537726
2063.0625;3.784004964;1054.125;9.956391342;1537.125;7.001537726
2063.0625;3.784004964;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.125;9.956391342;1537.125;7.001537726
2063.25;3.782857893;1054.3125;9.955244272;1537.125;7.001537726
2063.25;3.782857893;1054.5;9.954097201;1537.125;7.001537726
2063.25;3.782857893;1054.5;9.954097201;1537.125;7.001537726
2063.25;3.782857893;1055.0625;9.95065599;1537.125;7.001537726
2063.25;3.782857893;1071.5625;9.849713785;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.5;9.752212793;1537.125;7.001537726
2063.25;3.782857893;1087.3125;9.753359863;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1087.125;9.754506934;1537.125;7.001537726
2063.25;3.782857893;1086.9375;9.755654004;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.75;9.756801075;1537.125;7.001537726
2063.25;3.782857893;1086.5625;9.757948145;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
2063.25;3.782857893;1086.375;9.759095216;1537.125;7.001537726
